grade,semester,category,version,executor,chapter,section,name,content
四年级,下册,5,苏教版,段斌,6,-1,应用加法运算律进行简便计算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a709029ba511ec9c6bfa20200f090a/c1a0b92d587d83bb2ae847be91bed7ea.1280.720.false/c1a0b92d587d83bb2ae847be91bed7ea.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,加法运算律练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708279ba511ec9c6bfa20200f090a/febac266cb2a3f836942e827abefa933.1280.720.false/febac266cb2a3f836942e827abefa933.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,乘法交换律、结合律和简便计算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707949ba511ec9c6bfa20200f090a/0f940d122311fa516596b5f1303468ed.1280.720.false/0f940d122311fa516596b5f1303468ed.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,乘法分配律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707b09ba511ec9c6bfa20200f090a/e37a04b990f1c619dd7e3f44b5d44868.1280.720.false/e37a04b990f1c619dd7e3f44b5d44868.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,应用乘法运算律进行简便计算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708e69ba511ec9c6bfa20200f090a/a541dfab89b0f9d8159855d0866aafee.1280.720.false/a541dfab89b0f9d8159855d0866aafee.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,乘法运算律练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707e69ba511ec9c6bfa20200f090a/dd02a5feca4f92c5b26995b260a651ea.1280.720.false/dd02a5feca4f92c5b26995b260a651ea.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,相遇求路程的实际问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70b5b9ba511ec9c6bfa20200f090a/3344bb4af56ab00a06328fe2a4e2eccc.1280.720.false/3344bb4af56ab00a06328fe2a4e2eccc.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,解决实际问题练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70bc99ba511ec9c6bfa20200f090a/b457711284b9a7957a70bb7c42a2825b.1280.720.false/b457711284b9a7957a70bb7c42a2825b.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,运算律整理与练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70d179ba511ec9c6bfa20200f090a/0a6daa59584bfa8022d901d7914bfc6d.1280.720.false/0a6daa59584bfa8022d901d7914bfc6d.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,运算律整理与练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70d329ba511ec9c6bfa20200f090a/a06fa9fb84203730f469089495b92722.1280.720.false/a06fa9fb84203730f469089495b92722.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,认识三角形,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70bfe9ba511ec9c6bfa20200f090a/e98418e6de32c338294a1844314ae156.1280.720.false/e98418e6de32c338294a1844314ae156.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,三角形的三边关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707099ba511ec9c6bfa20200f090a/5cc07c48a2fcb6fbf54e0153cc5794ae.1280.720.false/5cc07c48a2fcb6fbf54e0153cc5794ae.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,三角形内角和,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706ee9ba511ec9c6bfa20200f090a/0eee896bf471660315a06f1f9f184a27.1280.720.false/0eee896bf471660315a06f1f9f184a27.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,三角形的分类,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707259ba511ec9c6bfa20200f090a/e6649fcb973e6b9c51c517df211f2612.1280.720.false/e6649fcb973e6b9c51c517df211f2612.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,等腰三角形和等边三角形,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70bae9ba511ec9c6bfa20200f090a/37a6cdf251b88f60d5264ba6a370c7be.1280.720.false/37a6cdf251b88f60d5264ba6a370c7be.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,三角形的练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707419ba511ec9c6bfa20200f090a/7102f845b934c76b1cf37c437ddbc8b0.1280.720.false/7102f845b934c76b1cf37c437ddbc8b0.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,认识平行四边形,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70c6c9ba511ec9c6bfa20200f090a/cdc22b4ed27009c4c193ee45c572673f.1280.720.false/cdc22b4ed27009c4c193ee45c572673f.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,认识梯形,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70cc49ba511ec9c6bfa20200f090a/b6ac3432c2c76cb5f69b784246003fba.1280.720.false/b6ac3432c2c76cb5f69b784246003fba.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,平行四边形和梯形的练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708cb9ba511ec9c6bfa20200f090a/3aa103566562863adce20977583b11e8.1280.720.false/3aa103566562863adce20977583b11e8.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,三角形、平行四边形和梯形整理与练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706d19ba511ec9c6bfa20200f090a/8453572f137065e38e4531163a893d92.1280.720.false/8453572f137065e38e4531163a893d92.1280.720.m3u8
四年级,下册,5,苏教版,段斌,7,-1,多边形内角和,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708799ba511ec9c6bfa20200f090a/4a74d56e15fe7bd47f4363441536bcd7.1280.720.false/4a74d56e15fe7bd47f4363441536bcd7.1280.720.m3u8
四年级,下册,5,苏教版,段斌,8,-1,用数对表示物体位置,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7096f9ba511ec9c6bfa20200f090a/23403a9f20992ed3fb0ce1cc6c042a9f.1280.720.false/23403a9f20992ed3fb0ce1cc6c042a9f.1280.720.m3u8
四年级,下册,5,苏教版,段斌,8,-1,用数对表示点的位置,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a709549ba511ec9c6bfa20200f090a/3ec2a21068123863adc5cb8b0b559a15.1280.720.false/3ec2a21068123863adc5cb8b0b559a15.1280.720.m3u8
四年级,下册,5,苏教版,段斌,8,-1,确定位置练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70b769ba511ec9c6bfa20200f090a/7d22cebad69ac0fec9e415b66a880122.1280.720.false/7d22cebad69ac0fec9e415b66a880122.1280.720.m3u8
四年级,下册,5,苏教版,段斌,9,-1,数字与信息,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7091e9ba511ec9c6bfa20200f090a/f421613901481ec55fe6a19f2da6c4d3.1280.720.false/f421613901481ec55fe6a19f2da6c4d3.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以内数的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5be859d8637046c6a02f56725952efb5/16e6843cfc14192001ca311a04b2ad80.1280.720.false/16e6843cfc14192001ca311a04b2ad80.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以内数的读写法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a8d41cb3f54945b69749a8b63ab2757e/81943e53660331dbc56f9fab77e65258.1280.720.false/81943e53660331dbc56f9fab77e65258.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以内数的大小比较,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3b0936d258cb43fba5aced62f2b0e66c/ec472319c3987c37fa56f357c91db733.1280.720.false/ec472319c3987c37fa56f357c91db733.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以内数的改写（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a519e0925c6247418e2720ecbda4b4e8/58d1d5590a0daf59b146098c3fc7f605.1280.720.false/58d1d5590a0daf59b146098c3fc7f605.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以内数的改写（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f5268f360c614d34be8ec99827f70a93/294265c696901ffa7cdaa8b2f1d7705c.1280.720.false/294265c696901ffa7cdaa8b2f1d7705c.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,数的产生与十进制计数法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bf1af9af0735446b89e5a987275bc479/467bd3e7e8758c9d81909c7939b8cc13.1280.720.false/467bd3e7e8758c9d81909c7939b8cc13.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以上数的读写法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d4d64081348c42df87285e422d98c414/8bb76873dbef038c17bf7f2facdae0d4.1280.720.false/8bb76873dbef038c17bf7f2facdae0d4.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,亿以上数的改写,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d241f6428b054db184b1ad8fe155bc7b/7ad7c4df2c372c3419ad2472ae6d072e.1280.720.false/7ad7c4df2c372c3419ad2472ae6d072e.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,计算工具的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/cbd91951b6f142e2b5a0ce96fccba9c6/62b9d4a0baac9beac80eaf564cb9d19b.1280.720.false/62b9d4a0baac9beac80eaf564cb9d19b.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,用计算工具计算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/959b5ceab4024cf4880f32d05335ac3c/539605c8cbc333ea98f16b7fc7895112.1280.720.false/539605c8cbc333ea98f16b7fc7895112.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,整理和复习（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d9aaeff6a2694e9aa0d70bd0dc2d9a4f/fb7bb380734db5999bdf33ec3f68acfe.1280.720.false/fb7bb380734db5999bdf33ec3f68acfe.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,整理和复习（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e6b214eb6f194726b13b8f2a5ed821be/ede3a6b839893df040fb52a282857550.1280.720.false/ede3a6b839893df040fb52a282857550.1280.720.m3u8
四年级,上册,5,人教版,段斌,0,-1,1亿有多大,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/8575d73b0ead473090b628ebb897908c/3cccda10f50468580f369aabbece7cee.1280.720.false/3cccda10f50468580f369aabbece7cee.1280.720.m3u8
四年级,上册,5,人教版,段斌,1,-1,公顷和平方千米（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0ddb648da6d647d295097fb58c41907b/05a53ca503fe46175e9e50f05955b64f.1280.720.false/05a53ca503fe46175e9e50f05955b64f.1280.720.m3u8
四年级,上册,5,人教版,段斌,1,-1,公顷和平方千米（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f607078c31874b3d8017c4a2b23f6278/717732104da72c89240cc1bb9be1be5c.1280.720.false/717732104da72c89240cc1bb9be1be5c.1280.720.m3u8
四年级,上册,5,人教版,段斌,2,-1,线段、直线、射线和角的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ae14e7116f154ab1beb9354d32fc6881/4b8dcbe19ba7b01a8fe387cd9f1ce4b6.1280.720.false/4b8dcbe19ba7b01a8fe387cd9f1ce4b6.1280.720.m3u8
四年级,上册,5,人教版,段斌,2,-1,角的度量（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/44e378e9de5b49498cca887892da3eca/6eceea6e2d4ec94e07457e11fe4129b9.1280.720.false/6eceea6e2d4ec94e07457e11fe4129b9.1280.720.m3u8
四年级,上册,5,人教版,段斌,2,-1,角的度量（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b6f150cb4f5d4c1694a61f79791c3ee7/a22f717b9ce78745806b2405f11a465c.1280.720.false/a22f717b9ce78745806b2405f11a465c.1280.720.m3u8
四年级,上册,5,人教版,段斌,2,-1,角的分类,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ba7a13f971714d16a2d64c28ba8e1ae4/50499f9999fcfe5720113e6712ba8b79.1280.720.false/50499f9999fcfe5720113e6712ba8b79.1280.720.m3u8
四年级,上册,5,人教版,段斌,2,-1,画角,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bd6fc468668d45f792cf182222549886/78e53acb09c8a55f6d1eea1699a27b93.1280.720.false/78e53acb09c8a55f6d1eea1699a27b93.1280.720.m3u8
四年级,上册,5,人教版,段斌,3,-1,三位数乘两位数笔算（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/89e7bd90d7e04f0b99794b7cb8b6554c/6fc04f4526b9dc9620474f3463268c78.1280.720.false/6fc04f4526b9dc9620474f3463268c78.1280.720.m3u8
四年级,上册,5,人教版,段斌,3,-1,三位数乘两位数笔算（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f9da5629831842229e43ed11427b5170/c5e52147e72d5dbccf944f92c7c5def4.1280.720.false/c5e52147e72d5dbccf944f92c7c5def4.1280.720.m3u8
四年级,上册,5,人教版,段斌,3,-1,积的变化规律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b7bedc9c3dd84c2aa9996ae1591e5d48/9ec7e8301ac400aae53147af94f3d9a6.1280.720.false/9ec7e8301ac400aae53147af94f3d9a6.1280.720.m3u8
四年级,上册,5,人教版,段斌,3,-1,常见的数量关系（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/402c28a0e7474763aef48cf78f4137a3/677716f0d1dae9f7c10a01bf78977f5d.1280.720.false/677716f0d1dae9f7c10a01bf78977f5d.1280.720.m3u8
四年级,上册,5,人教版,段斌,3,-1,常见的数量关系（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/50a510585bf94bec88eaa297cc22de2f/8845245a247dd66a1be4c0d6bfda39f1.1280.720.false/8845245a247dd66a1be4c0d6bfda39f1.1280.720.m3u8
四年级,上册,5,人教版,段斌,3,-1,整理和复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c580f352c9aa420da66abe4ae806524b/b5fb028ac77d051021ce0eb370c65777.1280.720.false/b5fb028ac77d051021ce0eb370c65777.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,平行与垂直（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30aecdbb70f044bf9027e134ac77c9a8/efcd05a7e56afccabdf046c265fbb12f.1280.720.false/efcd05a7e56afccabdf046c265fbb12f.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,平行与垂直（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/700a8b79528942f7bda8ec8dc3297196/00de4f3508f284964737c53fd2c501de.1280.720.false/00de4f3508f284964737c53fd2c501de.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,解决问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b17fe89c407e4663b56343660c9de258/b514cb742c72591d210ef1ce91f2bc8a.1280.720.false/b514cb742c72591d210ef1ce91f2bc8a.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,平行四边形的认识（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/486650d1620249499b1df56fb00dbae0/9f4f53815808061097f0262fb85de723.1280.720.false/9f4f53815808061097f0262fb85de723.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,平行四边形的认识（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4f94225f49344079baf9285da9521027/3416a781b0df088a799cadb8ba6e333d.1280.720.false/3416a781b0df088a799cadb8ba6e333d.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,梯形的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fb0a920b1433419e9309cf221fd1f454/fe4e970add3369a50d08cbc92184b368.1280.720.false/fe4e970add3369a50d08cbc92184b368.1280.720.m3u8
四年级,上册,5,人教版,段斌,4,-1,神奇的默比乌斯带,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bd7332e398364c4995bbd21c846bc8b6/1b0d1eae0a9838af36cc0f9d3a0388df.1280.720.false/1b0d1eae0a9838af36cc0f9d3a0388df.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的口算除法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7ff63d3791c6466b842839a92f25dee0/b95586b0a69bb1cbe83a2944b09fad7e.1280.720.false/b95586b0a69bb1cbe83a2944b09fad7e.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fe58211a93db4c248cde0d8f62776f60/58f0bb3355806a54f8d82a0ed086c50b.1280.720.false/58f0bb3355806a54f8d82a0ed086c50b.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/86bc07ca07be46ddb428e95c4f15ea18/5500dde979d034ddccf4b2582de919cc.1280.720.false/5500dde979d034ddccf4b2582de919cc.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第3课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bf270a5fc08b4369bb9f45667576fe0d/465fa2f07065f5740993e26ed0b2a449.1280.720.false/465fa2f07065f5740993e26ed0b2a449.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第4课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/abb1df2a752846a583152a633f49d8a6/56194ce54f286a3c25fe97c793fedf8b.1280.720.false/56194ce54f286a3c25fe97c793fedf8b.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第5课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/73ec1e6497dc42ddb51f33c97626ae1c/43bd54dea9f96158cbe85f9ccefd1766.1280.720.false/43bd54dea9f96158cbe85f9ccefd1766.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第6课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c6bea3239eb8433cbe5818a9a3e4d954/0b2b1a51f75e132e84d997c906e9f39d.1280.720.false/0b2b1a51f75e132e84d997c906e9f39d.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第7课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b39d6667e0aa4e86a0cbaea9c10725ad/5ad3e34fefa4a541761c886718158282.1280.720.false/5ad3e34fefa4a541761c886718158282.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,除数是两位数的笔算除法（第8课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/26e00d2c913f4b5f857dda67fadd5dac/0c2f4a6c6a236b65bc29785642de0b65.1280.720.false/0c2f4a6c6a236b65bc29785642de0b65.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,商的变化规律（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bb351821749c484ab5be64d845cb2b86/5f50a5d071e89096c2f2520fd5e3e365.1280.720.false/5f50a5d071e89096c2f2520fd5e3e365.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,商的变化规律（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/87e916a4a5a44892970dbb33652708cd/ce98d1806a5b750f294c11518942712c.1280.720.false/ce98d1806a5b750f294c11518942712c.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,商的变化规律的应用（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/17a5e1dbaf684fb08e05bb82fcd3282c/27dd98074808c216302ab41fa6dafd32.1280.720.false/27dd98074808c216302ab41fa6dafd32.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,商的变化规律的应用（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d614c2b0ed00480c8469ec12a599039f/8740853474e61fbb2a5fb6cf8944fc33.1280.720.false/8740853474e61fbb2a5fb6cf8944fc33.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,整理和复习（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/39065965e95b4776b22cc10af97f2ea9/fd7bdeabb9871e2ddf74111bd40bc97e.1280.720.false/fd7bdeabb9871e2ddf74111bd40bc97e.1280.720.m3u8
四年级,上册,5,人教版,段斌,5,-1,整理和复习（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bd2ce60647b5400ba2ce84ecb8a57631/4247d681e7cc4ad91f9ad14ddb065bb9.1280.720.false/4247d681e7cc4ad91f9ad14ddb065bb9.1280.720.m3u8
四年级,上册,5,人教版,段斌,6,-1,条形统计图（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ff8c3f0d56534832879eb8e4f6bb09ef/a23528e9db5bbbfcaf1a4d22dde0ef5e.1280.720.false/a23528e9db5bbbfcaf1a4d22dde0ef5e.1280.720.m3u8
四年级,上册,5,人教版,段斌,6,-1,条形统计图（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2ba6e179c9f743d5a44d45ee864f7541/7a8f04c352ee3ab75ccc08ee224b4d34.1280.720.false/7a8f04c352ee3ab75ccc08ee224b4d34.1280.720.m3u8
四年级,上册,5,人教版,段斌,6,-1,解决问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4928248f316b4048bf28d944626d2744/5d9af70bc127d60114010516605a85e5.1280.720.false/5d9af70bc127d60114010516605a85e5.1280.720.m3u8
四年级,上册,5,人教版,段斌,7,-1,数学广角——沏茶问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fba3086067aa41709fb33acb8e5ddd4a/a32d40ab2ca53cf3beaccc9cd95bab1b.1280.720.false/a32d40ab2ca53cf3beaccc9cd95bab1b.1280.720.m3u8
四年级,上册,5,人教版,段斌,7,-1,数学广角——烙饼问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9306a15f17ee4c3e9a5eae3608f76379/6e9f9b521ba8c760c65eb50bc33afa9a.1280.720.false/6e9f9b521ba8c760c65eb50bc33afa9a.1280.720.m3u8
四年级,上册,5,人教版,段斌,7,-1,数学广角——田忌赛马,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9133d2feb4c6422c9ddcdeca58835ab9/75db77dac1d6db727c111a932fb57045.1280.720.false/75db77dac1d6db727c111a932fb57045.1280.720.m3u8
四年级,下册,5,人教版,段斌,0,-1,加、减法的意义和各部分间的关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5a3a89832d224122889d446a8d0a378c/b576bd183812ce9f2c6ea675db79dac2.1280.720.false/b576bd183812ce9f2c6ea675db79dac2.1280.720.m3u8
四年级,下册,5,人教版,段斌,0,-1,乘、除法的意义和各部分间的关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/dbbbe4779e4c43b7942a76d27d9dce0d/6a6394d404eb8eb0b9368cae52b39237.1280.720.false/6a6394d404eb8eb0b9368cae52b39237.1280.720.m3u8
四年级,下册,5,人教版,段斌,0,-1,有关0的运算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e0571f4026db4c0ea4b6ca4b34f479cb/71f2c0f35b3ab9244ce2d236c9bb7935.1280.720.false/71f2c0f35b3ab9244ce2d236c9bb7935.1280.720.m3u8
四年级,下册,5,人教版,段斌,0,-1,括号,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5460f7296cc544d8838ca18a68fd6125/0fb444a250f4c141d4477ac7895f0142.1280.720.false/0fb444a250f4c141d4477ac7895f0142.1280.720.m3u8
四年级,下册,5,人教版,段斌,0,-1,解决问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d228c1a95bd442dab3864efc7a2e4cab/fae1314cb6b70bcb0b51a6238c3d3f7b.1280.720.false/fae1314cb6b70bcb0b51a6238c3d3f7b.1280.720.m3u8
四年级,下册,5,人教版,段斌,1,-1,观察物体（二）（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9e9fa1d2f09f429d8bfbd7572d7b6354/827048b06460532ea514d624e44373e3.1280.720.false/827048b06460532ea514d624e44373e3.1280.720.m3u8
四年级,下册,5,人教版,段斌,1,-1,观察物体（二）（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a3d43704e6bc49a5b6117875b14e6741/7357e81ab95e60f4f1c7a6950f2130b6.1280.720.false/7357e81ab95e60f4f1c7a6950f2130b6.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,加法运算律（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e85db5aac5ff45288b7950917515fe79/fc2175659b1146bba66e86fff80a4c8d.1280.720.false/fc2175659b1146bba66e86fff80a4c8d.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,加法运算律（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/6d3e588731fd43cd9ce0b37b097290d8/de1d83a00635a0ceaf71f18e7626819d.1280.720.false/de1d83a00635a0ceaf71f18e7626819d.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,加法运算律（第3课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/106d8bc6e0fe42d0b6460e42a3237e36/6831802a9afed121bbbe8352a25dcbf5.1280.720.false/6831802a9afed121bbbe8352a25dcbf5.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,乘法运算律（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d2a9a2aff37d4ff2a1e73f5334f9f4bd/5889eb0851cfb508e9325ee5001a3d82.1280.720.false/5889eb0851cfb508e9325ee5001a3d82.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,乘法运算律（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/401dd093d3694d738363247f0adfaa5f/0799f665bddf00ca41f43b7e0c8fac1e.1280.720.false/0799f665bddf00ca41f43b7e0c8fac1e.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,乘法运算律（第3课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2183f49e205a47e982d9569357bfb427/15e7e0e1f8099cdb569cc865e704e16d.1280.720.false/15e7e0e1f8099cdb569cc865e704e16d.1280.720.m3u8
四年级,下册,5,人教版,段斌,2,-1,运算律整理和复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/32234649acc84b54871881e3d396dad3/ab272be93fed73195abfcbe931fc47a0.1280.720.false/ab272be93fed73195abfcbe931fc47a0.1280.720.m3u8
四年级,下册,5,人教版,段斌,3,-1,小数的意义和读写法（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2c248a8312954de597204fc84d82e1ac/5e725d66d4c69f509a31fc404d840b92.1280.720.false/5e725d66d4c69f509a31fc404d840b92.1280.720.m3u8
